URL,Year,Team,Web_Finish,List_Finish
https://collegechampionships.usaultimate.org/d1-men/history/2005-d-i-men/,2005,Pittsburgh,13T,14
https://collegechampionships.usaultimate.org/d1-men/history/2005-d-i-men/,2005,North Carolina,15T,15
https://collegechampionships.usaultimate.org/d1-men/history/2005-d-i-men/,2005,Queen’s,15T,16
https://collegechampionships.usaultimate.org/d1-men/history/2006-d-i-men/,2006,Florida,1,1
https://collegechampionships.usaultimate.org/d1-men/history/2006-d-i-men/,2006,Wisconsin,2,2
https://collegechampionships.usaultimate.org/d1-men/history/2006-d-i-men/,2006,Georgia,3T,3
https://collegechampionships.usaultimate.org/d1-men/history/2006-d-i-men/,2006,Stanford,3T,4
https://collegechampionships.usaultimate.org/d1-men/history/2006-d-i-men/,2006,California-San Diego,5T,5
https://collegechampionships.usaultimate.org/d1-men/history/2006-d-i-men/,2006,Colorado,5T,6
https://collegechampionships.usaultimate.org/d1-men/history/2006-d-i-men/,2006,Oregon,5T,7
https://collegechampionships.usaultimate.org/d1-men/history/2006-d-i-men/,2006,Texas,5T,8
https://collegechampionships.usaultimate.org/d1-men/history/2006-d-i-men/,2006,Michigan,9T,9
https://collegechampionships.usaultimate.org/d1-men/history/2006-d-i-men/,2006,Michigan State,9T,10
https://collegechampionships.usaultimate.org/d1-men/history/2006-d-i-men/,2006,California-Santa Barbara,11T,11
https://collegechampionships.usaultimate.org/d1-men/history/2006-d-i-men/,2006,Kansas,11T,12
https://collegechampionships.usaultimate.org/d1-men/history/2006-d-i-men/,2006,Harvard,13T,13
https://collegechampionships.usaultimate.org/d1-men/history/2006-d-i-men/,2006,Pittsburgh,13T,14
https://collegechampionships.usaultimate.org/d1-men/history/2006-d-i-men/,2006,Brown,15T,15
https://collegechampionships.usaultimate.org/d1-men/history/2006-d-i-men/,2006,Delaware,15T,16
https://collegechampionships.usaultimate.org/d1-men/history/2007-d-i-men/,2007,Wisconsin,1,1
https://collegechampionships.usaultimate.org/d1-men/history/2007-d-i-men/,2007,Colorado,2,2
https://collegechampionships.usaultimate.org/d1-men/history/2007-d-i-men/,2007,Florida,3T,3
https://collegechampionships.usaultimate.org/d1-men/history/2007-d-i-men/,2007,Stanford,3T,4
https://collegechampionships.usaultimate.org/d1-men/history/2007-d-i-men/,2007,Carleton College,5T,5
https://collegechampionships.usaultimate.org/d1-men/history/2007-d-i-men/,2007,Georgia,5T,6
https://collegechampionships.usaultimate.org/d1-men/history/2007-d-i-men/,2007,Oregon,5T,7
https://collegechampionships.usaultimate.org/d1-men/history/2007-d-i-men/,2007,Texas,5T,8
https://collegechampionships.usaultimate.org/d1-men/history/2007-d-i-men/,2007,Ohio State,9T,9
https://collegechampionships.usaultimate.org/d1-men/history/2007-d-i-men/,2007,Pittsburgh,9T,10
https://collegechampionships.usaultimate.org/d1-men/history/2007-d-i-men/,2007,Brown,11T,11
https://collegechampionships.usaultimate.org/d1-men/history/2007-d-i-men/,2007,Indiana,11T,12
https://collegechampionships.usaultimate.org/d1-men/history/2007-d-i-men/,2007,North Carolina,13T,13
https://collegechampionships.usaultimate.org/d1-men/history/2007-d-i-men/,2007,Williams,13T,14
https://collegechampionships.usaultimate.org/d1-men/history/2007-d-i-men/,2007,Delaware,15T,15
https://collegechampionships.usaultimate.org/d1-men/history/2007-d-i-men/,2007,Kansas,15T,16
https://collegechampionships.usaultimate.org/d1-men/history/2008-d-i-men/,2008,Wisconsin,1,1
https://collegechampionships.usaultimate.org/d1-men/history/2008-d-i-men/,2008,Florida,2,2
https://collegechampionships.usaultimate.org/d1-men/history/2008-d-i-men/,2008,Carleton College,3T,3
https://collegechampionships.usaultimate.org/d1-men/history/2008-d-i-men/,2008,Colorado,3T,4
https://collegechampionships.usaultimate.org/d1-men/history/2008-d-i-men/,2008,Arizona,5T,5
https://collegechampionships.usaultimate.org/d1-men/history/2008-d-i-men/,2008,Georgia,5T,6
https://collegechampionships.usaultimate.org/d1-men/history/2008-d-i-men/,2008,Harvard,5T,7
https://collegechampionships.usaultimate.org/d1-men/history/2008-d-i-men/,2008,Illinois,5T,8
https://collegechampionships.usaultimate.org/d1-men/history/2008-d-i-men/,2008,California-Santa Cruz,9T,9
https://collegechampionships.usaultimate.org/d1-men/history/2008-d-i-men/,2008,Stanford,9T,10
https://collegechampionships.usaultimate.org/d1-men/history/2008-d-i-men/,2008,Pittsburgh,11T,11
https://collegechampionships.usaultimate.org/d1-men/history/2008-d-i-men/,2008,Texas,11T,12
https://collegechampionships.usaultimate.org/d1-men/history/2008-d-i-men/,2008,Dartmouth,13T,13
https://collegechampionships.usaultimate.org/d1-men/history/2008-d-i-men/,2008,Michigan,13T,14
https://collegechampionships.usaultimate.org/d1-men/history/2008-d-i-men/,2008,Delaware,15T,15
https://collegechampionships.usaultimate.org/d1-men/history/2008-d-i-men/,2008,North Texas,15T,16
https://collegechampionships.usaultimate.org/d1-men/history/2009-di-men/,2009,Carleton College,1,1
https://collegechampionships.usaultimate.org/d1-men/history/2009-di-men/,2009,Colorado,2,2
https://collegechampionships.usaultimate.org/d1-men/history/2009-di-men/,2009,Stanford,3T,3
https://collegechampionships.usaultimate.org/d1-men/history/2009-di-men/,2009,Texas,3T,4
https://collegechampionships.usaultimate.org/d1-men/history/2009-di-men/,2009,Michigan,5T,5
https://collegechampionships.usaultimate.org/d1-men/history/2009-di-men/,2009,Pittsburgh,5T,6
https://collegechampionships.usaultimate.org/d1-men/history/2009-di-men/,2009,Virginia,5T,7
https://collegechampionships.usaultimate.org/d1-men/history/2009-di-men/,2009,Wisconsin,5T,8
https://collegechampionships.usaultimate.org/d1-men/history/2009-di-men/,2009,Cornell,9T,9
https://collegechampionships.usaultimate.org/d1-men/history/2009-di-men/,2009,Williams,9T,10
https://collegechampionships.usaultimate.org/d1-men/history/2009-di-men/,2009,Luther,11T,11
https://collegechampionships.usaultimate.org/d1-men/history/2009-di-men/,2009,Tufts,11T,12
https://collegechampionships.usaultimate.org/d1-men/history/2009-di-men/,2009,California-San Diego,13T,13
https://collegechampionships.usaultimate.org/d1-men/history/2009-di-men/,2009,Minnesota,13T,14
https://collegechampionships.usaultimate.org/d1-men/history/2009-di-men/,2009,California-Santa Barbara,15T,15
https://collegechampionships.usaultimate.org/d1-men/history/2009-di-men/,2009,North Carolina State,15T,16
https://collegechampionships.usaultimate.org/d1-men/history/2009-di-men/,2009,Illinois,17T,17
https://collegechampionships.usaultimate.org/d1-men/history/2009-di-men/,2009,Kansas,17T,18
https://collegechampionships.usaultimate.org/d1-men/history/2009-di-men/,2009,California,19T,19
https://collegechampionships.usaultimate.org/d1-men/history/2009-di-men/,2009,Georgia,19T,20
https://collegechampionships.usaultimate.org/d1-men/history/2010-d1-men/,2010,Florida,1,1
https://collegechampionships.usaultimate.org/d1-men/history/2010-d1-men/,2010,Carleton College,2,2
https://collegechampionships.usaultimate.org/d1-men/history/2010-d1-men/,2010,Cornell,3T,3
https://collegechampionships.usaultimate.org/d1-men/history/2010-d1-men/,2010,Pittsburgh,3T,4
https://collegechampionships.usaultimate.org/d1-men/history/2010-d1-men/,2010,California,5T,5
https://collegechampionships.usaultimate.org/d1-men/history/2010-d1-men/,2010,Michigan,5T,6
https://collegechampionships.usaultimate.org/d1-men/history/2010-d1-men/,2010,Minnesota,5T,7
https://collegechampionships.usaultimate.org/d1-men/history/2010-d1-men/,2010,North Carolina-Wilmington,5T,8
https://collegechampionships.usaultimate.org/d1-men/history/2010-d1-men/,2010,California-Santa Barbara,9T,9
https://collegechampionships.usaultimate.org/d1-men/history/2010-d1-men/,2010,Iowa,9T,10
https://collegechampionships.usaultimate.org/d1-men/history/2010-d1-men/,2010,Middlebury,11T,11
https://collegechampionships.usaultimate.org/d1-men/history/2010-d1-men/,2010,Wisconsin,11T,12
https://collegechampionships.usaultimate.org/d1-men/history/2010-d1-men/,2010,Colorado,13T,13
https://collegechampionships.usaultimate.org/d1-men/history/2010-d1-men/,2010,Georgia,14T,14
https://collegechampionships.usaultimate.org/d1-men/history/2010-d1-men/,2010,Oregon,14T,15
https://collegechampionships.usaultimate.org/d1-men/history/2010-d1-men/,2010,Harvard,16,16
https://collegechampionships.usaultimate.org/d1-men/history/2010-d1-men/,2010,California-San Diego,17T,17
https://collegechampionships.usaultimate.org/d1-men/history/2010-d1-men/,2010,Illinois,17T,18
https://collegechampionships.usaultimate.org/d1-men/history/2010-d1-men/,2010,Kansas,19T,19
https://collegechampionships.usaultimate.org/d1-men/history/2010-d1-men/,2010,Texas State,19T,20
https://collegechampionships.usaultimate.org/d1-men/history/2011-d1-men/,2011,Carleton College,1,1
https://collegechampionships.usaultimate.org/d1-men/history/2011-d1-men/,2011,Wisconsin,2,2
https://collegechampionships.usaultimate.org/d1-men/history/2011-d1-men/,2011,Colorado,3T,3
https://collegechampionships.usaultimate.org/d1-men/history/2011-d1-men/,2011,Iowa,3T,4
https://collegechampionships.usaultimate.org/d1-men/history/2011-d1-men/,2011,Harvard,5T,5
https://collegechampionships.usaultimate.org/d1-men/history/2011-d1-men/,2011,Oregon,5T,6
https://collegechampionships.usaultimate.org/d1-men/history/2011-d1-men/,2011,Pittsburgh,5T,7
https://collegechampionships.usaultimate.org/d1-men/history/2011-d1-men/,2011,Stanford,5T,8
https://collegechampionships.usaultimate.org/d1-men/history/2011-d1-men/,2011,British Columbia,9,9
https://collegechampionships.usaultimate.org/d1-men/history/2011-d1-men/,2011,Tufts,10,10
https://collegechampionships.usaultimate.org/d1-men/history/2011-d1-men/,2011,Washington,11,11
https://collegechampionships.usaultimate.org/d1-men/history/2011-d1-men/,2011,Luther,12,12
https://collegechampionships.usaultimate.org/d1-men/history/2011-d1-men/,2011,Texas,13T,13
https://collegechampionships.usaultimate.org/d1-men/history/2011-d1-men/,2011,Virginia,13T,14
https://collegechampionships.usaultimate.org/d1-men/history/2011-d1-men/,2011,Cornell,15T,15
https://collegechampionships.usaultimate.org/d1-men/history/2011-d1-men/,2011,Whitman,15T,16
https://collegechampionships.usaultimate.org/d1-men/history/2011-d1-men/,2011,Illinois,17,17
https://collegechampionships.usaultimate.org/d1-men/history/2011-d1-men/,2011,California-Santa Crus\z,18T,18
https://collegechampionships.usaultimate.org/d1-men/history/2011-d1-men/,2011,Colorado College,18T,19
https://collegechampionships.usaultimate.org/d1-men/history/2011-d1-men/,2011,Florida,18T,20
https://collegechampionships.usaultimate.org/d1-men/history/2012-d1-men/,2012,Pittsburgh,1,1
https://collegechampionships.usaultimate.org/d1-men/history/2012-d1-men/,2012,Wisconsin,2,2
https://collegechampionships.usaultimate.org/d1-men/history/2012-d1-men/,2012,Oregon,3T,3
https://collegechampionships.usaultimate.org/d1-men/history/2012-d1-men/,2012,Carleton College,3T,4
https://collegechampionships.usaultimate.org/d1-men/history/2012-d1-men/,2012,Central Florida,5T,5
https://collegechampionships.usaultimate.org/d1-men/history/2012-d1-men/,2012,Luther,5T,6
https://collegechampionships.usaultimate.org/d1-men/history/2012-d1-men/,2012,Minnesota,5T,7
https://collegechampionships.usaultimate.org/d1-men/history/2012-d1-men/,2012,Tufts,5T,8
https://collegechampionships.usaultimate.org/d1-men/history/2012-d1-men/,2012,Colorado,9,9
https://collegechampionships.usaultimate.org/d1-men/history/2012-d1-men/,2012,Texas,10,10
https://collegechampionships.usaultimate.org/d1-men/history/2012-d1-men/,2012,California,11,11
https://collegechampionships.usaultimate.org/d1-men/history/2012-d1-men/,2012,Georgia Tech,12,12
https://collegechampionships.usaultimate.org/d1-men/history/2012-d1-men/,2012,North Carolina,13T,13
https://collegechampionships.usaultimate.org/d1-men/history/2012-d1-men/,2012,Washington,13T,14
https://collegechampionships.usaultimate.org/d1-men/history/2012-d1-men/,2012,Michigan,15T,15
https://collegechampionships.usaultimate.org/d1-men/history/2012-d1-men/,2012,Minnesota- Duluth,15T,16
https://collegechampionships.usaultimate.org/d1-men/history/2012-d1-men/,2012,Michigan State,17T,17
https://collegechampionships.usaultimate.org/d1-men/history/2012-d1-men/,2012,Ohio,17T,18
https://collegechampionships.usaultimate.org/d1-men/history/2012-d1-men/,2012,California-Davis,19T,19
https://collegechampionships.usaultimate.org/d1-men/history/2012-d1-men/,2012,Cornell,19T,20
https://collegechampionships.usaultimate.org/d1-men/history/2013-d1-men/,2013,Pittsburgh,1,1
https://collegechampionships.usaultimate.org/d1-men/history/2013-d1-men/,2013,Central Florida,2,2
https://collegechampionships.usaultimate.org/d1-men/history/2013-d1-men/,2013,Carleton College,3T,3
https://collegechampionships.usaultimate.org/d1-men/history/2013-d1-men/,2013,Oregon,3T,4
https://collegechampionships.usaultimate.org/d1-men/history/2013-d1-men/,2013,California- Davis,5T,5
https://collegechampionships.usaultimate.org/d1-men/history/2013-d1-men/,2013,Dartmouth,5T,6
https://collegechampionships.usaultimate.org/d1-men/history/2013-d1-men/,2013,North Carolina,5T,7
https://collegechampionships.usaultimate.org/d1-men/history/2013-d1-men/,2013,North Carolina- Wilmington,5T,8
https://collegechampionships.usaultimate.org/d1-men/history/2013-d1-men/,2013,Colorado,9T,9
https://collegechampionships.usaultimate.org/d1-men/history/2013-d1-men/,2013,Harvard,9T,10
https://collegechampionships.usaultimate.org/d1-men/history/2013-d1-men/,2013,Texas,9T,11
https://collegechampionships.usaultimate.org/d1-men/history/2013-d1-men/,2013,Wisconsin,9T,12
https://collegechampionships.usaultimate.org/d1-men/history/2013-d1-men/,2013,Arizona,13T,13
https://collegechampionships.usaultimate.org/d1-men/history/2013-d1-men/,2013,Cornell,13T,14
https://collegechampionships.usaultimate.org/d1-men/history/2013-d1-men/,2013,Luther,13T,15
https://collegechampionships.usaultimate.org/d1-men/history/2013-d1-men/,2013,Washington,13T,16
https://collegechampionships.usaultimate.org/d1-men/history/2013-d1-men/,2013,Florida State,17T,17
https://collegechampionships.usaultimate.org/d1-men/history/2013-d1-men/,2013,Georgia,17T,18
https://collegechampionships.usaultimate.org/d1-men/history/2013-d1-men/,2013,Illinois,17T,19
https://collegechampionships.usaultimate.org/d1-men/history/2013-d1-men/,2013,Ohio,17T,20
https://collegechampionships.usaultimate.org/d1-men/history/2014-d1-men/,2014,Colorado,1,1
https://collegechampionships.usaultimate.org/d1-men/history/2014-d1-men/,2014,North Carolina,2,2
https://collegechampionships.usaultimate.org/d1-men/history/2014-d1-men/,2014,North Carolina- Wilmington,3T,3
https://collegechampionships.usaultimate.org/d1-men/history/2014-d1-men/,2014,Oregon,3T,4
https://collegechampionships.usaultimate.org/d1-men/history/2014-d1-men/,2014,Michigan,5T,5
https://collegechampionships.usaultimate.org/d1-men/history/2014-d1-men/,2014,Pittsburgh,5T,6
https://collegechampionships.usaultimate.org/d1-men/history/2014-d1-men/,2014,Texas,5T,7
https://collegechampionships.usaultimate.org/d1-men/history/2014-d1-men/,2014,Wisconsin,5T,8
https://collegechampionships.usaultimate.org/d1-men/history/2014-d1-men/,2014,Carleton College,9T,9
https://collegechampionships.usaultimate.org/d1-men/history/2014-d1-men/,2014,Central Florida,9T,10
https://collegechampionships.usaultimate.org/d1-men/history/2014-d1-men/,2014,Harvard,9T,11
https://collegechampionships.usaultimate.org/d1-men/history/2014-d1-men/,2014,Tufts,9T,12
https://collegechampionships.usaultimate.org/d1-men/history/2014-d1-men/,2014,California- San Diego,13T,13
https://collegechampionships.usaultimate.org/d1-men/history/2014-d1-men/,2014,Florida,13T,14
https://collegechampionships.usaultimate.org/d1-men/history/2014-d1-men/,2014,Florida State,13T,15
https://collegechampionships.usaultimate.org/d1-men/history/2014-d1-men/,2014,Massachusetts,13T,16
https://collegechampionships.usaultimate.org/d1-men/history/2014-d1-men/,2014,Dartmouth,17T,17
https://collegechampionships.usaultimate.org/d1-men/history/2014-d1-men/,2014,Eastern Michigan,17T,18
https://collegechampionships.usaultimate.org/d1-men/history/2014-d1-men/,2014,Rutgers,17T,19
https://collegechampionships.usaultimate.org/d1-men/history/2014-d1-men/,2014,Texas A&M,17T,20
https://collegechampionships.usaultimate.org/d1-men/history/2015-d1-men/,2015,North Carolina,1,1
https://collegechampionships.usaultimate.org/d1-men/history/2015-d1-men/,2015,Oregon,2,2
https://collegechampionships.usaultimate.org/d1-men/history/2015-d1-men/,2015,Central Florida,3T,3
https://collegechampionships.usaultimate.org/d1-men/history/2015-d1-men/,2015,Florida State,3T,4
https://collegechampionships.usaultimate.org/d1-men/history/2015-d1-men/,2015,Colorado,5T,5
https://collegechampionships.usaultimate.org/d1-men/history/2015-d1-men/,2015,Massachusetts,5T,6
https://collegechampionships.usaultimate.org/d1-men/history/2015-d1-men/,2015,Pittsburgh,5T,7
https://collegechampionships.usaultimate.org/d1-men/history/2015-d1-men/,2015,Texas,5T,8
https://collegechampionships.usaultimate.org/d1-men/history/2015-d1-men/,2015,Georgia,9T,9
https://collegechampionships.usaultimate.org/d1-men/history/2015-d1-men/,2015,Minnesota,9T,10
https://collegechampionships.usaultimate.org/d1-men/history/2015-d1-men/,2015,North Carolina- Wilmington,9T,11
https://collegechampionships.usaultimate.org/d1-men/history/2015-d1-men/,2015,Texas A&M,9T,12
https://collegechampionships.usaultimate.org/d1-men/history/2015-d1-men/,2015,Auburn,13T,13
https://collegechampionships.usaultimate.org/d1-men/history/2015-d1-men/,2015,Illinois,13T,14
https://collegechampionships.usaultimate.org/d1-men/history/2015-d1-men/,2015,Western Washington,13T,15
https://collegechampionships.usaultimate.org/d1-men/history/2015-d1-men/,2015,Wisconsin,13T,16
https://collegechampionships.usaultimate.org/d1-men/history/2015-d1-men/,2015,California- Santa Barbara,17T,17
https://collegechampionships.usaultimate.org/d1-men/history/2015-d1-men/,2015,Cincinnati,17T,18
https://collegechampionships.usaultimate.org/d1-men/history/2015-d1-men/,2015,Cornell,17T,19
https://collegechampionships.usaultimate.org/d1-men/history/2015-d1-men/,2015,Maryland,17T,20
https://collegechampionships.usaultimate.org/d1-men/history/2016-d1-men/,2016,Minnesota,1,1
https://collegechampionships.usaultimate.org/d1-men/history/2016-d1-men/,2016,Harvard,2,2
https://collegechampionships.usaultimate.org/d1-men/history/2016-d1-men/,2016,North Carolina,T3,3
https://collegechampionships.usaultimate.org/d1-men/history/2016-d1-men/,2016,Pittsburgh,T3,4
https://collegechampionships.usaultimate.org/d1-men/history/2016-d1-men/,2016,Auburn,T5,5
https://collegechampionships.usaultimate.org/d1-men/history/2016-d1-men/,2016,Colorado,T5,6
https://collegechampionships.usaultimate.org/d1-men/history/2016-d1-men/,2016,Georgia,T5,7
https://collegechampionships.usaultimate.org/d1-men/history/2016-d1-men/,2016,Wisconsin,T5,8
https://collegechampionships.usaultimate.org/d1-men/history/2016-d1-men/,2016,Massachusetts,T9,9
https://collegechampionships.usaultimate.org/d1-men/history/2016-d1-men/,2016,Michigan,T9,10
https://collegechampionships.usaultimate.org/d1-men/history/2016-d1-men/,2016,Oregon,T9,11
https://collegechampionships.usaultimate.org/d1-men/history/2016-d1-men/,2016,Texas A&M,T9,12
https://collegechampionships.usaultimate.org/d1-men/history/2016-d1-men/,2016,Carleton College,T13,13
https://collegechampionships.usaultimate.org/d1-men/history/2016-d1-men/,2016,Connecticut,T13,14
https://collegechampionships.usaultimate.org/d1-men/history/2016-d1-men/,2016,North Carolina- Wilmington,T13,15
https://collegechampionships.usaultimate.org/d1-men/history/2016-d1-men/,2016,Utah,T13,16
https://collegechampionships.usaultimate.org/d1-men/history/2016-d1-men/,2016,Cal Poly- SLO,T17,17
https://collegechampionships.usaultimate.org/d1-men/history/2016-d1-men/,2016,Case Western Reserve,T17,18
https://collegechampionships.usaultimate.org/d1-men/history/2016-d1-men/,2016,Florida State,T17,19
https://collegechampionships.usaultimate.org/d1-men/history/2016-d1-men/,2016,Washington,T17,20
https://collegechampionships.usaultimate.org/d1-men/history/2017-d1-men/,2017,Carleton College,1,1
https://collegechampionships.usaultimate.org/d1-men/history/2017-d1-men/,2017,North Carolina-Wilmington,2,2
https://collegechampionships.usaultimate.org/d1-men/history/2017-d1-men/,2017,Massachussets,T3,3
https://collegechampionships.usaultimate.org/d1-men/history/2017-d1-men/,2017,North Carolina,T3,4
https://collegechampionships.usaultimate.org/d1-men/history/2017-d1-men/,2017,Minnesota,T5,5
https://collegechampionships.usaultimate.org/d1-men/history/2017-d1-men/,2017,Pittsburgh,T5,6
https://collegechampionships.usaultimate.org/d1-men/history/2017-d1-men/,2017,Washington,T5,7
https://collegechampionships.usaultimate.org/d1-men/history/2017-d1-men/,2017,Wisconsin,T5,8
https://collegechampionships.usaultimate.org/d1-men/history/2017-d1-men/,2017,Auburn,T9,9
https://collegechampionships.usaultimate.org/d1-men/history/2017-d1-men/,2017,Cal Poly-SLO,T9,10
https://collegechampionships.usaultimate.org/d1-men/history/2017-d1-men/,2017,Michigan,T9,11
https://collegechampionships.usaultimate.org/d1-men/history/2017-d1-men/,2017,Oregon,T9,12
https://collegechampionships.usaultimate.org/d1-men/history/2017-d1-men/,2017,British Columbia,T13,13
https://collegechampionships.usaultimate.org/d1-men/history/2017-d1-men/,2017,Connecticut,T13,14
https://collegechampionships.usaultimate.org/d1-men/history/2017-d1-men/,2017,Stanford,T13,15
https://collegechampionships.usaultimate.org/d1-men/history/2017-d1-men/,2017,Texas A&M,T13,16
https://collegechampionships.usaultimate.org/d1-men/history/2017-d1-men/,2017,Colorado,T17,17
https://collegechampionships.usaultimate.org/d1-men/history/2017-d1-men/,2017,Colorado State,T17,18
https://collegechampionships.usaultimate.org/d1-men/history/2017-d1-men/,2017,Oregon State,T17,19
https://collegechampionships.usaultimate.org/d1-men/history/2017-d1-men/,2017,Virginia Tech,T17,20
https://collegechampionships.usaultimate.org/d1-men/history/2018-d-i-men/,2018,North Carolina,1,1
https://collegechampionships.usaultimate.org/d1-men/history/2018-d-i-men/,2018,Pittsburgh,2,2
https://collegechampionships.usaultimate.org/d1-men/history/2018-d-i-men/,2018,Carleton College,T3,3
https://collegechampionships.usaultimate.org/d1-men/history/2018-d-i-men/,2018,Oregon,T3,4
https://collegechampionships.usaultimate.org/d1-men/history/2018-d-i-men/,2018,Brown,T5,5
https://collegechampionships.usaultimate.org/d1-men/history/2018-d-i-men/,2018,Georgia,T5,6
https://collegechampionships.usaultimate.org/d1-men/history/2018-d-i-men/,2018,Washington,T5,7
https://collegechampionships.usaultimate.org/d1-men/history/2018-d-i-men/,2018,Wisconsin,T5,8
https://collegechampionships.usaultimate.org/d1-men/history/2018-d-i-men/,2018,Massachusetts,T9,9
https://collegechampionships.usaultimate.org/d1-men/history/2018-d-i-men/,2018,Minnesota,T9,10
https://collegechampionships.usaultimate.org/d1-men/history/2018-d-i-men/,2018,Northwestern,T9,11
https://collegechampionships.usaultimate.org/d1-men/history/2018-d-i-men/,2018,Texas,T9,12
https://collegechampionships.usaultimate.org/d1-men/history/2018-d-i-men/,2018,Auburn,T13,13
https://collegechampionships.usaultimate.org/d1-men/history/2018-d-i-men/,2018,Connecticut,T13,14
https://collegechampionships.usaultimate.org/d1-men/history/2018-d-i-men/,2018,Florida State,T13,15
https://collegechampionships.usaultimate.org/d1-men/history/2018-d-i-men/,2018,William & Mary,T13,16
https://collegechampionships.usaultimate.org/d1-men/history/2018-d-i-men/,2018,Georgetown,T17,17
https://collegechampionships.usaultimate.org/d1-men/history/2018-d-i-men/,2018,Maryland,T17,18
https://collegechampionships.usaultimate.org/d1-men/history/2018-d-i-men/,2018,Stanford,T17,19
https://collegechampionships.usaultimate.org/d1-men/history/2018-d-i-men/,2018,Victoria,T17,20
https://collegechampionships.usaultimate.org/d1-men/history/2019-d-i-men/,2019,Brown,1,1
https://collegechampionships.usaultimate.org/d1-men/history/2019-d-i-men/,2019,North Carolina,2,2
https://collegechampionships.usaultimate.org/d1-men/history/2019-d-i-men/,2019,Cal Poly-SLO,T3,3
https://collegechampionships.usaultimate.org/d1-men/history/2019-d-i-men/,2019,Colorado,T3,4
https://collegechampionships.usaultimate.org/d1-men/history/2019-d-i-men/,2019,Pittsburgh,T5,5
https://collegechampionships.usaultimate.org/d1-men/history/2019-d-i-men/,2019,Ohio State,T5,6
https://collegechampionships.usaultimate.org/d1-men/history/2019-d-i-men/,2019,Wisconsin,T5,7
https://collegechampionships.usaultimate.org/d1-men/history/2019-d-i-men/,2019,Michigan,T5,8
https://collegechampionships.usaultimate.org/d1-men/history/2019-d-i-men/,2019,Oregon,T9,9
https://collegechampionships.usaultimate.org/d1-men/history/2019-d-i-men/,2019,Washington,T9,10
https://collegechampionships.usaultimate.org/d1-men/history/2019-d-i-men/,2019,Texas,T9,11
https://collegechampionships.usaultimate.org/d1-men/history/2019-d-i-men/,2019,Georgia,T9,12
https://collegechampionships.usaultimate.org/d1-men/history/2019-d-i-men/,2019,Minnesota,T13,13
https://collegechampionships.usaultimate.org/d1-men/history/2019-d-i-men/,2019,Tufts,T13,14
https://collegechampionships.usaultimate.org/d1-men/history/2019-d-i-men/,2019,Northeastern,T13,15
https://collegechampionships.usaultimate.org/d1-men/history/2019-d-i-men/,2019,Iowa State,T13,16
https://collegechampionships.usaultimate.org/d1-men/history/2019-d-i-men/,2019,North Carolina State,T17,17
https://collegechampionships.usaultimate.org/d1-men/history/2019-d-i-men/,2019,California,T17,18
https://collegechampionships.usaultimate.org/d1-men/history/2019-d-i-men/,2019,Victoria,T17,19
https://collegechampionships.usaultimate.org/d1-men/history/2019-d-i-men/,2019,Rutgers,T17,20
https://collegechampionships.usaultimate.org/d1-men/history/2019-d-i-men-2/,2021,North Carolina,1,1
https://collegechampionships.usaultimate.org/d1-men/history/2019-d-i-men-2/,2021,Georgia,2,2
https://collegechampionships.usaultimate.org/d1-men/history/2019-d-i-men-2/,2021,Brown,T3,3
https://collegechampionships.usaultimate.org/d1-men/history/2019-d-i-men-2/,2021,Michigan,T3,4
https://collegechampionships.usaultimate.org/d1-men/history/2019-d-i-men-2/,2021,Washington,T5,5
https://collegechampionships.usaultimate.org/d1-men/history/2019-d-i-men-2/,2021,Colorado,T5,6
https://collegechampionships.usaultimate.org/d1-men/history/2019-d-i-men-2/,2021,Cal Poly-SLO,T5,7
https://collegechampionships.usaultimate.org/d1-men/history/2019-d-i-men-2/,2021,Texas,T5,8
https://collegechampionships.usaultimate.org/d1-men/history/2019-d-i-men-2/,2021,Ohio State,T9,9
https://collegechampionships.usaultimate.org/d1-men/history/2019-d-i-men-2/,2021,Wilmington,T9 –North Carolina,10
https://collegechampionships.usaultimate.org/d1-men/history/2019-d-i-men-2/,2021,North Carolina State,T11,11
https://collegechampionships.usaultimate.org/d1-men/history/2019-d-i-men-2/,2021,Tulane,T11,12
https://collegechampionships.usaultimate.org/d1-men/history/2019-d-i-men-2/,2021,Northeastern,13,13
https://collegechampionships.usaultimate.org/d1-men/history/2019-d-i-men-2/,2021,Pittsburgh,14,14
https://collegechampionships.usaultimate.org/d1-men/history/2019-d-i-men-2/,2021,Wisconsin,T15,15
https://collegechampionships.usaultimate.org/d1-men/history/2019-d-i-men-2/,2021,Utah State,T15,16
https://collegechampionships.usaultimate.org/d1-men/history/2019-d-i-men-2/,2021,Illinois,17,17
https://collegechampionships.usaultimate.org/d1-men/history/2019-d-i-men-2/,2021,Cornell,18,18
https://collegechampionships.usaultimate.org/d1-men/history/2019-d-i-men-2/,2021,California-San Diego,DNF,19
https://collegechampionships.usaultimate.org/d1-men/history/2019-d-i-men-2/,2021,Carleton-CUT,DNF,20
https://collegechampionships.usaultimate.org/d1-men/history/2019-d-i-men-2-2/,2022,North Carolina,1,1
https://collegechampionships.usaultimate.org/d1-men/history/2019-d-i-men-2-2/,2022,Brown,2,2
https://collegechampionships.usaultimate.org/d1-men/history/2019-d-i-men-2-2/,2022,Colorado,T3,3
https://collegechampionships.usaultimate.org/d1-men/history/2019-d-i-men-2-2/,2022,Pittsburgh,T3,4
